Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD5319,Esther,Bakery,Breads & Buns,Theni,11/19/2016,East,2045,0.33,470.35,Tamil Nadu
OD5320,Kumar,Fruits & Veggies,Organic Fruits,Madurai,9/17/2016,East,814,0.26,162.8,Tamil Nadu
OD5321,Ravi,Snacks,Noodles,Nagercoil,5/22/2017,East,933,0.22,111.96,Tamil Nadu
OD5322,Amy,Fruits & Veggies,Fresh Fruits,Trichy,05-07-2017,East,2147,0.23,901.74,Tamil Nadu
OD5323,Arutra,"Eggs, Meat & Fish",Chicken,Pudukottai,11-05-2018,East,1332,0.26,492.84,Tamil Nadu
OD5324,Verma,Oil & Masala,Edible Oil & Ghee,Virudhunagar,05-07-2017,East,773,0.19,85.03,Tamil Nadu
OD5325,Yadav,Oil & Masala,Masalas,Cumbum,03-03-2017,East,521,0.34,109.41,Tamil Nadu
OD5326,Mathew,Beverages,Health Drinks,Theni,7/30/2018,East,734,0.17,117.44,Tamil Nadu
OD5327,Muneer,Fruits & Veggies,Organic Vegetables,Trichy,5/22/2017,East,1318,0.32,171.34,Tamil Nadu
OD5328,Shree,Snacks,Noodles,Theni,11/18/2018,East,1432,0.1,601.44,Tamil Nadu
OD5329,Shah,Snacks,Chocolates,Virudhunagar,3/31/2018,East,751,0.24,135.18,Tamil Nadu
OD5330,Sudeep,Bakery,Cakes,Krishnagiri,09-01-2017,East,1584,0.11,332.64,Tamil Nadu
OD5331,Yadav,Fruits & Veggies,Fresh Vegetables,Pudukottai,5/31/2017,East,564,0.19,73.32,Tamil Nadu
OD5332,Ganesh,Bakery,Breads & Buns,Dindigul,11-01-2016,East,522,0.29,67.86,Tamil Nadu
OD5333,Ram,Bakery,Biscuits,Coimbatore,9/26/2016,East,501,0.1,80.16,Tamil Nadu
OD5334,Harish,Snacks,Chocolates,Bodi,03-01-2017,East,548,0.31,126.04,Tamil Nadu
OD5335,Komal,Snacks,Noodles,Nagercoil,6/21/2015,East,1775,0.27,798.75,Tamil Nadu
OD5336,Suresh,Bakery,Biscuits,Nagercoil,11/19/2015,East,1641,0.12,147.69,Tamil Nadu
OD5337,Jackson,Bakery,Breads & Buns,Dindigul,11-10-2017,East,1731,0.34,727.02,Tamil Nadu
OD5338,Ridhesh,Bakery,Cakes,Tirunelveli,4/27/2016,East,2114,0.28,845.6,Tamil Nadu
OD5339,Sheeba,Snacks,Noodles,Viluppuram,7/27/2018,East,1176,0.31,188.16,Tamil Nadu
OD5340,Ram,Oil & Masala,Edible Oil & Ghee,Vellore,12-06-2016,East,1023,0.27,388.74,Tamil Nadu
OD5341,Amy,Food Grains,Dals & Pulses,Bodi,12/14/2015,East,2041,0.16,142.87,Tamil Nadu
OD5342,Ram,Oil & Masala,Masalas,Coimbatore,12-10-2018,East,826,0.32,305.62,Tamil Nadu
OD5343,Arutra,Beverages,Health Drinks,Krishnagiri,03-10-2017,East,885,0.25,371.7,Tamil Nadu
OD5344,James,Food Grains,Dals & Pulses,Trichy,12-10-2016,East,633,0.11,158.25,Tamil Nadu
OD5345,Rumaiza,Fruits & Veggies,Fresh Fruits,Salem,04-11-2018,East,2450,0.32,588,Tamil Nadu
OD5346,Hussain,Oil & Masala,Edible Oil & Ghee,Karur,06-12-2018,East,919,0.31,147.04,Tamil Nadu
OD5347,Muneer,Bakery,Breads & Buns,Cumbum,12/30/2015,East,1609,0.34,724.05,Tamil Nadu
OD5348,Komal,Food Grains,Atta & Flour,Bodi,11-05-2015,East,558,0.35,122.76,Tamil Nadu
OD5349,Suresh,Oil & Masala,Edible Oil & Ghee,Perambalur,9/14/2016,East,1767,0.26,212.04,Tamil Nadu
OD5350,Hafiz,Beverages,Soft Drinks,Theni,09-12-2016,East,999,0.25,319.68,Tamil Nadu
OD5351,Arutra,Bakery,Biscuits,Vellore,2/14/2016,East,1947,0.2,759.33,Tamil Nadu
OD5352,Amy,Fruits & Veggies,Organic Vegetables,Namakkal,11/25/2017,East,1397,0.33,125.73,Tamil Nadu
OD5353,Sabeela,Bakery,Breads & Buns,Kanyakumari,10/25/2015,East,1273,0.17,89.11,Tamil Nadu
OD5354,Roshan,Snacks,Cookies,Dindigul,5/18/2018,East,2042,0.11,816.8,Tamil Nadu
OD5355,Sudeep,Food Grains,Organic Staples,Ramanadhapuram,07-05-2016,East,2476,0.26,643.76,Tamil Nadu
OD5356,Ganesh,Beverages,Soft Drinks,Virudhunagar,11-03-2018,East,2162,0.2,237.82,Tamil Nadu
OD5357,Sabeela,Food Grains,Organic Staples,Vellore,05-03-2016,East,2316,0.34,926.4,Tamil Nadu
OD5358,Sharon,Fruits & Veggies,Fresh Vegetables,Dindigul,6/23/2015,East,2050,0.21,717.5,Tamil Nadu
OD5359,Jackson,Bakery,Breads & Buns,Coimbatore,10-05-2016,East,1343,0.16,429.76,Tamil Nadu
OD5360,James,Food Grains,Organic Staples,Theni,09-10-2018,East,881,0.17,44.05,Tamil Nadu
OD5361,Vinne,"Eggs, Meat & Fish",Eggs,Kanyakumari,09-04-2018,East,1642,0.29,558.28,Tamil Nadu
OD5362,Amy,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,6/21/2015,East,998,0.29,369.26,Tamil Nadu
OD5363,Muneer,Oil & Masala,Edible Oil & Ghee,Kanyakumari,11-05-2015,East,1398,0.3,195.72,Tamil Nadu
OD5364,Ram,"Eggs, Meat & Fish",Mutton,Cumbum,12/25/2018,East,1966,0.25,334.22,Tamil Nadu
OD5365,Krithika,Bakery,Cakes,Namakkal,10/30/2018,East,1406,0.16,323.38,Tamil Nadu
OD5366,Anu,Beverages,Health Drinks,Madurai,05-08-2016,East,2138,0.25,192.42,Tamil Nadu
OD5367,Shah,Food Grains,Rice,Kanyakumari,7/14/2015,East,592,0.32,124.32,Tamil Nadu
OD5368,Amrish,Beverages,Health Drinks,Tirunelveli,5/18/2015,East,1370,0.11,109.6,Tamil Nadu
OD5369,Sundar,Food Grains,Atta & Flour,Trichy,09-10-2018,East,1932,0.23,309.12,Tamil Nadu
OD5370,Sabeela,Beverages,Soft Drinks,Salem,09-08-2018,East,1528,0.28,106.96,Tamil Nadu
OD5371,Sabeela,Beverages,Health Drinks,Virudhunagar,7/14/2015,East,849,0.19,212.25,Tamil Nadu
OD5372,James,"Eggs, Meat & Fish",Eggs,Tenkasi,10/21/2018,East,976,0.33,175.68,Tamil Nadu
OD5373,Roshan,Oil & Masala,Spices,Madurai,2/14/2016,East,1776,0.14,799.2,Tamil Nadu
OD5374,Vinne,Oil & Masala,Masalas,Salem,6/22/2015,East,1465,0.14,424.85,Tamil Nadu
OD5375,Arvind,Fruits & Veggies,Fresh Fruits,Dindigul,5/23/2017,East,790,0.26,260.7,Tamil Nadu
OD5376,Hussain,"Eggs, Meat & Fish",Chicken,Nagercoil,11/26/2017,East,820,0.22,213.2,Tamil Nadu
OD5377,Peer,Food Grains,Atta & Flour,Coimbatore,03-10-2018,East,775,0.2,124,Tamil Nadu
OD5378,Kumar,Snacks,Cookies,Salem,04-05-2017,East,2151,0.31,795.87,Tamil Nadu
OD5379,Willams,Snacks,Chocolates,Madurai,6/26/2018,East,1446,0.35,506.1,Tamil Nadu
OD5380,Suresh,Food Grains,Dals & Pulses,Chennai,5/23/2017,East,1245,0.3,410.85,Tamil Nadu
OD5381,Sudeep,"Eggs, Meat & Fish",Mutton,Chennai,12-09-2015,East,1045,0.29,459.8,Tamil Nadu
OD5382,James,Snacks,Chocolates,Salem,3/29/2017,East,1850,0.21,573.5,Tamil Nadu
OD5383,Hussain,Beverages,Health Drinks,Coimbatore,11/24/2015,East,745,0.25,126.65,Tamil Nadu
OD5384,Jonas,Beverages,Health Drinks,Tirunelveli,03-08-2017,East,861,0.22,370.23,Tamil Nadu
OD5385,Shah,Oil & Masala,Masalas,Viluppuram,7/31/2018,East,1629,0.32,700.47,Tamil Nadu
OD5386,Sharon,Snacks,Cookies,Krishnagiri,11/30/2016,East,1124,0.35,292.24,Tamil Nadu
OD5387,Krithika,Bakery,Cakes,Ramanadhapuram,7/18/2018,East,1083,0.23,465.69,Tamil Nadu
OD5388,Willams,Fruits & Veggies,Organic Fruits,Tenkasi,11-07-2018,East,1010,0.35,141.4,Tamil Nadu
OD5389,Veronica,Beverages,Soft Drinks,Perambalur,11/21/2016,East,1556,0.27,700.2,Tamil Nadu
OD5390,Ganesh,Fruits & Veggies,Fresh Vegetables,Madurai,10/26/2018,East,689,0.27,248.04,Tamil Nadu
OD5391,Amrish,Fruits & Veggies,Fresh Vegetables,Dindigul,11-02-2015,East,1845,0.11,811.8,Tamil Nadu
OD5392,James,"Eggs, Meat & Fish",Chicken,Chennai,11/18/2015,East,1188,0.35,95.04,Tamil Nadu
OD5393,Akash,Oil & Masala,Spices,Pudukottai,11-02-2015,East,1682,0.21,655.98,Tamil Nadu
OD5394,Willams,Oil & Masala,Spices,Karur,11/26/2018,East,1652,0.3,297.36,Tamil Nadu
OD5395,Muneer,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,10/21/2017,East,2062,0.25,350.54,Tamil Nadu
OD5396,Shah,Snacks,Chocolates,Viluppuram,7/14/2018,East,1133,0.1,124.63,Tamil Nadu
OD5397,Krithika,Snacks,Noodles,Theni,6/26/2018,East,1719,0.27,601.65,Tamil Nadu
OD5398,Alan,"Eggs, Meat & Fish",Eggs,Chennai,6/21/2015,East,1944,0.19,855.36,Tamil Nadu
OD5399,Amrish,Fruits & Veggies,Fresh Fruits,Bodi,11/25/2017,East,538,0.35,32.28,Tamil Nadu
OD5400,Ridhesh,Beverages,Soft Drinks,Madurai,11/21/2017,East,1103,0.13,297.81,Tamil Nadu
OD5401,Malik,Snacks,Cookies,Ramanadhapuram,2/20/2016,South,2374,0.13,783.42,Tamil Nadu
OD5402,Sundar,Oil & Masala,Spices,Ooty,5/22/2015,South,1798,0.19,179.8,Tamil Nadu
OD5403,Harish,Oil & Masala,Spices,Perambalur,6/26/2017,South,785,0.11,164.85,Tamil Nadu
OD5404,Ram,Beverages,Health Drinks,Kanyakumari,12/25/2017,South,1411,0.26,606.73,Tamil Nadu
OD5405,Ridhesh,Bakery,Biscuits,Krishnagiri,8/31/2018,South,1253,0.32,87.71,Tamil Nadu
OD5406,Sharon,Bakery,Cakes,Salem,5/26/2018,South,1885,0.26,320.45,Tamil Nadu
OD5407,Willams,"Eggs, Meat & Fish",Mutton,Coimbatore,5/22/2015,South,983,0.31,275.24,Tamil Nadu
OD5408,Sabeela,Beverages,Health Drinks,Namakkal,9/29/2017,South,1298,0.18,129.8,Tamil Nadu
OD5409,Verma,Bakery,Biscuits,Cumbum,12/20/2017,South,1448,0.22,217.2,Tamil Nadu
OD5410,Alan,Bakery,Breads & Buns,Karur,02-11-2015,South,1774,0.17,319.32,Tamil Nadu
OD5411,Peer,Oil & Masala,Masalas,Namakkal,12/24/2018,South,1013,0.25,425.46,Tamil Nadu
OD5412,Amrish,"Eggs, Meat & Fish",Mutton,Madurai,09-08-2015,South,1196,0.16,502.32,Tamil Nadu
OD5413,Sudha,Bakery,Biscuits,Kanyakumari,9/15/2016,South,1854,0.24,352.26,Tamil Nadu
OD5414,Anu,"Eggs, Meat & Fish",Chicken,Coimbatore,5/19/2018,South,2412,0.17,1061.28,Tamil Nadu
OD5415,Haseena,Bakery,Biscuits,Virudhunagar,07-03-2018,South,1941,0.12,737.58,Tamil Nadu
OD5416,Malik,Bakery,Breads & Buns,Vellore,06-02-2015,South,2114,0.23,274.82,Tamil Nadu
OD5417,Suresh,Food Grains,Rice,Vellore,8/24/2016,South,1719,0.25,154.71,Tamil Nadu
OD5418,Sudeep,Snacks,Chocolates,Theni,7/27/2016,South,1631,0.29,472.99,Tamil Nadu
OD5419,Mathew,"Eggs, Meat & Fish",Eggs,Vellore,5/31/2015,South,2075,0.26,415,Tamil Nadu
OD5420,Vince,Fruits & Veggies,Organic Vegetables,Bodi,5/31/2015,South,1597,0.31,702.68,Tamil Nadu
OD5421,Ridhesh,Beverages,Health Drinks,Ramanadhapuram,9/21/2016,South,829,0.24,124.35,Tamil Nadu
OD5422,Rumaiza,Bakery,Cakes,Karur,6/18/2016,South,1546,0.13,680.24,Tamil Nadu
OD5423,Ramesh,Beverages,Soft Drinks,Madurai,5/19/2018,South,1490,0.18,387.4,Tamil Nadu
OD5424,Ramesh,Snacks,Noodles,Krishnagiri,8/24/2016,South,1875,0.16,375,Tamil Nadu
OD5425,Jackson,"Eggs, Meat & Fish",Chicken,Coimbatore,12-07-2018,South,2454,0.18,1006.14,Tamil Nadu
OD5426,Surya,Snacks,Cookies,Cumbum,6/27/2015,South,2295,0.22,665.55,Tamil Nadu
OD5427,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,9/17/2017,South,1139,0.11,102.51,Tamil Nadu
OD5428,Yusuf,"Eggs, Meat & Fish",Eggs,Salem,4/18/2017,South,1281,0.29,384.3,Tamil Nadu
OD5429,Veronica,"Eggs, Meat & Fish",Mutton,Coimbatore,6/20/2018,South,955,0.24,343.8,Tamil Nadu
OD5430,Muneer,Beverages,Health Drinks,Nagercoil,7/21/2018,South,1707,0.3,682.8,Tamil Nadu
OD5431,Vinne,Fruits & Veggies,Organic Vegetables,Viluppuram,12-12-2017,South,2014,0.35,422.94,Tamil Nadu
OD5432,Yusuf,Bakery,Biscuits,Cumbum,9/19/2017,South,677,0.25,54.16,Tamil Nadu
OD5433,Sudha,Fruits & Veggies,Fresh Fruits,Kanyakumari,09-04-2016,South,671,0.2,87.23,Tamil Nadu
OD5434,Aditi,Bakery,Cakes,Virudhunagar,4/21/2016,South,2153,0.11,882.73,Tamil Nadu
OD5435,Yadav,Fruits & Veggies,Fresh Fruits,Perambalur,9/21/2016,South,2064,0.16,288.96,Tamil Nadu
OD5436,Aditi,Snacks,Noodles,Krishnagiri,12-10-2016,South,625,0.25,168.75,Tamil Nadu
OD5437,Rumaiza,Beverages,Soft Drinks,Dindigul,06-11-2016,South,765,0.24,160.65,Tamil Nadu
OD5438,Anu,"Eggs, Meat & Fish",Mutton,Dharmapuri,8/24/2016,South,1490,0.27,238.4,Tamil Nadu
OD5439,Hussain,Beverages,Soft Drinks,Namakkal,1/20/2015,South,1393,0.3,431.83,Tamil Nadu
OD5440,Jonas,"Eggs, Meat & Fish",Eggs,Nagercoil,06-01-2015,South,2318,0.29,324.52,Tamil Nadu
OD5441,Adavan,Fruits & Veggies,Fresh Fruits,Tirunelveli,04-02-2015,South,1826,0.27,693.88,Tamil Nadu
OD5442,Suresh,Food Grains,Atta & Flour,Vellore,1/26/2018,South,1328,0.14,252.32,Tamil Nadu
OD5443,Ganesh,Snacks,Cookies,Kanyakumari,11/13/2018,South,2142,0.15,599.76,Tamil Nadu
OD5444,Roshan,Food Grains,Rice,Trichy,09-11-2017,South,1639,0.24,442.53,Tamil Nadu
OD5445,Mathew,Food Grains,Atta & Flour,Theni,8/23/2016,South,1867,0.26,578.77,Tamil Nadu
OD5446,Malik,Bakery,Breads & Buns,Ooty,9/27/2016,South,594,0.12,255.42,Tamil Nadu
OD5447,Rumaiza,Beverages,Soft Drinks,Tirunelveli,06-03-2018,South,711,0.14,63.99,Tamil Nadu
OD5448,Vidya,Beverages,Health Drinks,Kanyakumari,10/14/2017,South,1279,0.1,473.23,Tamil Nadu
OD5449,Arutra,Food Grains,Atta & Flour,Perambalur,11/27/2017,South,2384,0.16,381.44,Tamil Nadu
OD5450,Komal,Fruits & Veggies,Organic Fruits,Salem,06-03-2018,South,1609,0.2,353.98,Tamil Nadu
OD5451,Verma,Beverages,Health Drinks,Perambalur,07-03-2018,South,2237,0.34,492.14,Tamil Nadu
OD5452,Sudha,Snacks,Cookies,Nagercoil,9/17/2015,South,743,0.35,245.19,Tamil Nadu
OD5453,Sheeba,Snacks,Noodles,Krishnagiri,12/22/2018,South,1096,0.15,438.4,Tamil Nadu
OD5454,Yusuf,Snacks,Noodles,Dindigul,8/13/2018,South,1827,0.29,383.67,Tamil Nadu
OD5455,Ravi,Food Grains,Organic Staples,Ooty,11-03-2018,South,2005,0.14,761.9,Tamil Nadu
OD5456,Ganesh,"Eggs, Meat & Fish",Mutton,Tirunelveli,4/28/2018,South,1309,0.14,562.87,Tamil Nadu
OD5457,Ravi,Snacks,Cookies,Dindigul,06-12-2016,South,1289,0.19,206.24,Tamil Nadu
OD5458,Ravi,Beverages,Health Drinks,Viluppuram,12-08-2017,South,1291,0.35,516.4,Tamil Nadu
OD5459,Sudeep,Beverages,Soft Drinks,Dharmapuri,12-03-2016,South,2137,0.17,384.66,Tamil Nadu
OD5460,Sudha,Beverages,Health Drinks,Coimbatore,01-08-2017,South,754,0.2,67.86,Tamil Nadu
OD5461,Amrish,"Eggs, Meat & Fish",Fish,Coimbatore,1/14/2018,South,517,0.19,25.85,Tamil Nadu
OD5462,Kumar,"Eggs, Meat & Fish",Fish,Tirunelveli,9/17/2016,South,2129,0.28,638.7,Tamil Nadu
OD5463,Jonas,Oil & Masala,Edible Oil & Ghee,Theni,11/30/2018,South,1642,0.25,213.46,Tamil Nadu
OD5464,Sabeela,Snacks,Noodles,Chennai,09-02-2017,South,2235,0.3,402.3,Tamil Nadu
OD5465,Mathew,Beverages,Health Drinks,Karur,12-08-2017,South,1722,0.31,154.98,Tamil Nadu
OD5466,Peer,Food Grains,Atta & Flour,Viluppuram,12-08-2017,South,1918,0.35,326.06,Tamil Nadu
OD5467,Shree,Snacks,Noodles,Cumbum,11-04-2018,South,619,0.22,259.98,Tamil Nadu
OD5468,Willams,Food Grains,Dals & Pulses,Namakkal,6/21/2016,South,1769,0.24,778.36,Tamil Nadu
OD5469,Amy,Snacks,Noodles,Bodi,10/23/2018,South,2453,0.28,883.08,Tamil Nadu
OD5470,Alan,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,11/30/2016,South,986,0.33,285.94,Tamil Nadu
OD5471,Vinne,Snacks,Chocolates,Coimbatore,4/25/2015,South,1553,0.26,543.55,Tamil Nadu
OD5472,Verma,Beverages,Health Drinks,Cumbum,12-09-2017,South,1849,0.16,462.25,Tamil Nadu
OD5473,Ridhesh,Bakery,Biscuits,Salem,09-08-2017,South,2386,0.22,429.48,Tamil Nadu
OD5474,Adavan,Food Grains,Dals & Pulses,Viluppuram,09-05-2018,South,1764,0.33,546.84,Tamil Nadu
OD5475,Ravi,Food Grains,Organic Staples,Ramanadhapuram,4/16/2017,South,1913,0.12,153.04,Tamil Nadu
OD5476,Aditi,Food Grains,Atta & Flour,Virudhunagar,12-01-2015,South,2306,0.25,392.02,Tamil Nadu
OD5477,Anu,"Eggs, Meat & Fish",Eggs,Nagercoil,11/13/2016,South,1939,0.21,814.38,Tamil Nadu
OD5478,Harish,Bakery,Cakes,Pudukottai,06-09-2016,South,2137,0.19,854.8,Tamil Nadu
OD5479,Veronica,Bakery,Biscuits,Pudukottai,11/17/2018,South,521,0.15,218.82,Tamil Nadu
OD5480,Willams,Food Grains,Organic Staples,Kanyakumari,03-08-2017,South,2044,0.19,735.84,Tamil Nadu
OD5481,Komal,Oil & Masala,Masalas,Krishnagiri,06-03-2018,South,1104,0.31,309.12,Tamil Nadu
OD5482,Mathew,Snacks,Chocolates,Chennai,02-02-2015,South,612,0.16,153,Tamil Nadu
OD5483,Amrish,Food Grains,Rice,Tenkasi,12/21/2016,South,1549,0.25,480.19,Tamil Nadu
OD5484,Hussain,Snacks,Cookies,Virudhunagar,8/15/2017,South,1257,0.11,75.42,Tamil Nadu
OD5485,Sudha,Oil & Masala,Masalas,Madurai,11-04-2018,South,1976,0.29,197.6,Tamil Nadu
OD5486,Ganesh,"Eggs, Meat & Fish",Chicken,Madurai,09-09-2015,South,1379,0.24,193.06,Tamil Nadu
OD5487,Hussain,"Eggs, Meat & Fish",Mutton,Krishnagiri,12-04-2018,South,2208,0.1,794.88,Tamil Nadu
OD5488,Hafiz,Food Grains,Atta & Flour,Vellore,9/19/2015,South,1130,0.35,406.8,Tamil Nadu
OD5489,Hussain,Food Grains,Organic Staples,Nagercoil,9/29/2017,West,2332,0.33,559.68,Tamil Nadu
OD5490,Peer,"Eggs, Meat & Fish",Fish,Virudhunagar,2/22/2017,West,795,0.29,302.1,Tamil Nadu
OD5491,Kumar,Fruits & Veggies,Fresh Fruits,Tenkasi,11-10-2015,West,2337,0.21,140.22,Tamil Nadu
OD5492,Roshan,Fruits & Veggies,Organic Fruits,Tirunelveli,08-05-2015,West,2125,0.32,595,Tamil Nadu
OD5493,Ramesh,Oil & Masala,Spices,Madurai,09-01-2018,West,1045,0.35,83.6,Tamil Nadu
OD5494,Aditi,Fruits & Veggies,Organic Vegetables,Kanyakumari,08-12-2018,West,2480,0.23,694.4,Tamil Nadu
OD5495,Krithika,Oil & Masala,Spices,Krishnagiri,12/18/2017,West,1952,0.16,624.64,Tamil Nadu
OD5496,Amy,Fruits & Veggies,Organic Fruits,Vellore,11-08-2016,West,1431,0.28,472.23,Tamil Nadu
OD5497,Vidya,Fruits & Veggies,Organic Vegetables,Madurai,07-08-2018,West,1438,0.35,186.94,Tamil Nadu
OD5498,Ram,Bakery,Cakes,Cumbum,10-12-2016,West,1791,0.14,680.58,Tamil Nadu
OD5499,Harish,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,09-02-2017,West,1491,0.26,357.84,Tamil Nadu
OD5500,Roshan,Bakery,Biscuits,Tenkasi,12/19/2016,West,1624,0.26,617.12,Tamil Nadu
OD5501,Sundar,"Eggs, Meat & Fish",Mutton,Madurai,5/13/2015,West,1705,0.22,119.35,Tamil Nadu
OD5502,Vince,Food Grains,Organic Staples,Karur,11-09-2017,West,1082,0.32,194.76,Tamil Nadu
OD5503,Kumar,Fruits & Veggies,Fresh Fruits,Karur,12/18/2017,West,919,0.13,330.84,Tamil Nadu
OD5504,Hussain,Beverages,Health Drinks,Salem,5/16/2015,West,582,0.18,197.88,Tamil Nadu
OD5505,Sundar,Oil & Masala,Masalas,Dindigul,4/17/2016,West,2064,0.15,123.84,Tamil Nadu
OD5506,Aditi,Bakery,Cakes,Kanyakumari,7/14/2018,West,1883,0.26,508.41,Tamil Nadu
OD5507,Hafiz,Fruits & Veggies,Fresh Fruits,Coimbatore,7/26/2015,West,959,0.15,76.72,Tamil Nadu
OD5508,Adavan,Oil & Masala,Spices,Virudhunagar,9/18/2018,West,1085,0.32,97.65,Tamil Nadu
OD5509,Ganesh,Fruits & Veggies,Organic Fruits,Kanyakumari,06-11-2017,West,839,0.31,318.82,Tamil Nadu
OD5510,Mathew,"Eggs, Meat & Fish",Eggs,Bodi,7/29/2018,West,1135,0.29,295.1,Tamil Nadu
OD5511,Sundar,"Eggs, Meat & Fish",Chicken,Kanyakumari,4/13/2016,West,2078,0.32,706.52,Tamil Nadu
OD5512,Anu,Bakery,Cakes,Dindigul,7/18/2016,West,2239,0.13,470.19,Tamil Nadu
OD5513,Haseena,Beverages,Health Drinks,Salem,10/14/2018,West,1088,0.31,402.56,Tamil Nadu
OD5514,Peer,Fruits & Veggies,Fresh Vegetables,Nagercoil,3/25/2015,West,2264,0.34,543.36,Tamil Nadu
OD5515,Krithika,"Eggs, Meat & Fish",Fish,Ooty,11-07-2018,West,1629,0.12,537.57,Tamil Nadu
OD5516,Harish,Beverages,Soft Drinks,Karur,08-07-2018,West,648,0.31,77.76,Tamil Nadu
OD5517,Surya,Beverages,Health Drinks,Ramanadhapuram,2/13/2018,West,990,0.2,445.5,Tamil Nadu
OD5518,Amrish,Beverages,Soft Drinks,Dharmapuri,11-05-2017,West,1354,0.2,541.6,Tamil Nadu
OD5519,Yusuf,Snacks,Chocolates,Trichy,04-11-2018,West,1169,0.15,409.15,Tamil Nadu
OD5520,Kumar,Food Grains,Atta & Flour,Vellore,11/18/2017,West,1252,0.14,112.68,Tamil Nadu
OD5521,Jonas,Snacks,Chocolates,Chennai,08-12-2018,West,883,0.24,114.79,Tamil Nadu
OD5522,Jonas,Bakery,Biscuits,Cumbum,12-10-2017,West,1545,0.35,247.2,Tamil Nadu
OD5523,Amrish,Bakery,Breads & Buns,Ramanadhapuram,05-12-2017,West,1938,0.27,368.22,Tamil Nadu
OD5524,Ram,Oil & Masala,Spices,Kanyakumari,04-11-2015,West,1455,0.32,276.45,Tamil Nadu
OD5525,Mathew,Snacks,Noodles,Dharmapuri,5/28/2017,West,2259,0.23,225.9,Tamil Nadu
OD5526,Kumar,Snacks,Noodles,Dharmapuri,11-10-2018,West,1485,0.25,668.25,Tamil Nadu
OD5527,Suresh,Bakery,Cakes,Perambalur,03-03-2018,West,1841,0.27,589.12,Tamil Nadu
OD5528,Komal,Food Grains,Rice,Trichy,10-07-2018,West,1091,0.27,403.67,Tamil Nadu
OD5529,Amy,Snacks,Noodles,Kanyakumari,8/31/2015,West,886,0.1,380.98,Tamil Nadu
OD5530,Amy,Bakery,Cakes,Dharmapuri,4/17/2018,West,771,0.11,177.33,Tamil Nadu
OD5531,Sheeba,"Eggs, Meat & Fish",Fish,Ooty,3/14/2015,West,1414,0.1,254.52,Tamil Nadu
OD5532,Arvind,Food Grains,Rice,Namakkal,11/24/2018,West,1825,0.29,237.25,Tamil Nadu
OD5533,Sudha,Fruits & Veggies,Organic Fruits,Cumbum,11/21/2018,West,2412,0.13,964.8,Tamil Nadu
OD5534,Arutra,Oil & Masala,Edible Oil & Ghee,Virudhunagar,7/18/2017,West,2367,0.27,284.04,Tamil Nadu
OD5535,Sabeela,Bakery,Cakes,Vellore,09-04-2018,West,1576,0.3,677.68,Tamil Nadu
OD5536,Hafiz,Bakery,Breads & Buns,Nagercoil,10-09-2015,West,1463,0.17,526.68,Tamil Nadu
OD5537,Yusuf,Fruits & Veggies,Fresh Fruits,Bodi,07-08-2017,West,1460,0.27,481.8,Tamil Nadu
OD5538,Surya,Food Grains,Dals & Pulses,Madurai,12-06-2017,West,1126,0.26,157.64,Tamil Nadu
OD5539,Verma,"Eggs, Meat & Fish",Fish,Tirunelveli,11-12-2017,West,2159,0.21,194.31,Tamil Nadu
OD5540,Muneer,"Eggs, Meat & Fish",Eggs,Krishnagiri,8/17/2016,West,2306,0.18,784.04,Tamil Nadu
OD5541,Vinne,"Eggs, Meat & Fish",Eggs,Coimbatore,9/19/2018,West,1001,0.18,400.4,Tamil Nadu
OD5542,Vidya,Snacks,Chocolates,Vellore,9/23/2018,West,2378,0.11,428.04,Tamil Nadu
OD5543,Jonas,Oil & Masala,Masalas,Viluppuram,03-09-2018,West,1927,0.3,616.64,Tamil Nadu
OD5544,Veronica,Oil & Masala,Spices,Cumbum,03-06-2016,West,1927,0.11,501.02,Tamil Nadu
OD5545,Ram,Snacks,Cookies,Tenkasi,5/28/2017,West,2196,0.12,241.56,Tamil Nadu
OD5546,Shah,Fruits & Veggies,Fresh Vegetables,Krishnagiri,9/29/2015,West,1879,0.22,563.7,Tamil Nadu
OD5547,Veronica,Snacks,Cookies,Ooty,11-04-2017,West,767,0.15,168.74,Tamil Nadu
OD5548,Ridhesh,Oil & Masala,Spices,Perambalur,08-02-2016,West,2357,0.23,872.09,Tamil Nadu
OD5549,Hussain,Oil & Masala,Spices,Chennai,9/19/2018,West,1238,0.12,247.6,Tamil Nadu
OD5550,Vince,Beverages,Health Drinks,Tirunelveli,12/24/2016,West,1307,0.29,287.54,Tamil Nadu
OD5551,Willams,Oil & Masala,Masalas,Namakkal,09-02-2018,West,1863,0.29,577.53,Tamil Nadu
OD5552,Sundar,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2/26/2018,West,800,0.2,88,Tamil Nadu
OD5553,Verma,"Eggs, Meat & Fish",Mutton,Madurai,6/23/2016,West,1094,0.29,382.9,Tamil Nadu
OD5554,Ramesh,"Eggs, Meat & Fish",Chicken,Vellore,12-06-2016,West,1378,0.1,537.42,Tamil Nadu
